ACCESS,AU,PROJ,SID,START,STOP,ACTIVE,NWELLS,ACWELLS
13683, 1, 19, 120, 2005, 0, 1, 2, 1
13684, 1, 19, 2637, 1977, 0, 1, 1, 1
13685, 1, 18, 29066, 2000, 0, 1, 1, 1
13686, 1, 19, 3483, 1981, 2001, 0, 1, 0
13687, 7, 50, 18334, 1955, 1960, 0, 1, 0
13688, 7, 50, 24821, 2007, 2008, 0, 1, 0
13689, 7, 50, 20773, 1977, 1977, 0, 1, 0
13690, 7, 50, 21586, 1966, 1966, 0, 1, 0
13691, 7, 50, 22397, 1999, 2008, 0, 1, 0
13692, 7, 50, 28185, 1960, 1960, 0, 1, 0
13693, 7, 50, 27311, 1981, 1982, 0, 1, 0
13694, 21, 50, 15911, 1976, 1976, 0, 1, 0
13695, 21, 50, 15911, 1981, 1981, 0, 1, 0
13696, 7, 50, 6751, 1987, 1987, 0, 1, 0
13697, 7, 50, 31344, 1964, 1964, 0, 1, 0
13698, 29, 21, 24014, 1999, 0, 1, 2, 1
13699, 29, 21, 24014, 1999, 0, 1, 2, 1
13700, 29, 21, 24014, 1999, 0, 1, 2, 1
13701, 7, 21, 25907, 2005, 2010, 0, 0, 0
13702, 7, 21, 29231, 2001, 2010, 0, 1, 0
13703, 7, 21, 29231, 2001, 2010, 0, 1, 0
13704, 7, 21, 7006, 2005, 2010, 0, 1, 0
13705, 7, 21, 7006, 2005, 2010, 0, 1, 0
13706, 7, 21, 7006, 0, 0, 0, 0, 0
13707, 7, 21, 28398, 2005, 2010, 0, 1, 0
13708, 7, 21, 28398, 2005, 2010, 0, 1, 0
13709, 7, 21, 28398, 2005, 2010, 0, 1, 0
13710, 7, 21, 29231, 2008, 2008, 0, 1, 0
13711, 7, 21, 29231, 2001, 2010, 0, 1, 0
13712, 7, 21, 25907, 2001, 2010, 0, 1, 0
13713, 7, 21, 25907, 2001, 2010, 0, 1, 0
13714, 7, 21, 25907, 2001, 2010, 0, 0, 0
13715, 7, 21, 25072, 2005, 2010, 0, 1, 0
13716, 7, 50, 18589, 1960, 1960, 0, 1, 0
13717, 7, 21, 29231, 2001, 2010, 0, 1, 0
13718, 7, 21, 25072, 2005, 2010, 0, 1, 0
13719, 7, 21, 25907, 2001, 2010, 0, 1, 0
13720, 29, 21, 27565, 2005, 0, 1, 2, 1
13721, 29, 21, 27565, 2005, 0, 1, 2, 1
13722, 29, 21, 26738, 2005, 0, 1, 2, 1
13723, 7, 21, 26738, 0, 0, 0, 0, 0
13724, 7, 21, 7844, 2005, 2010, 0, 1, 0
13725, 21, 50, 15358, 1965, 2010, 0, 0, 0
13726, 21, 50, 22651, 1965, 1990, 0, 1, 0
13727, 21, 50, 22651, 1972, 1972, 0, 1, 0
13728, 21, 50, 16167, 1972, 1972, 0, 1, 0
13729, 21, 50, 9511, 1965, 1965, 0, 1, 0
13730, 21, 50, 24268, 1965, 1965, 0, 1, 0
13731, 21, 50, 15358, 2009, 0, 1, 1, 1
13732, 21, 50, 15358, 0, 0, 0, 0, 0
13733, 7, 50, 12880, 2009, 2010, 0, 1, 0
13734, 7, 50, 12880, 1995, 2010, 0, 1, 0
13735, 7, 50, 12880, 0, 0, 0, 0, 0
13736, 21, 50, 12880, 1966, 2011, 0, 1, 0
13737, 7, 50, 15358, 0, 0, 0, 0, 0
13738, 7, 50, 12044, 1964, 0, 1, 1, 0
13739, 7, 50, 12044, 1964, 2010, 0, 1, 0
13740, 21, 50, 12044, 1965, 2000, 0, 1, 0
13741, 7, 50, 12044, 1996, 0, 1, 1, 1
13742, 7, 50, 12044, 1978, 1978, 0, 2, 0
13743, 7, 50, 12880, 1965, 2010, 0, 1, 0
13744, 21, 50, 16167, 1965, 1965, 0, 1, 0
13745, 21, 50, 4537, 2008, 0, 1, 1, 1
13746, 7, 50, 5377, 1996, 2004, 0, 1, 0
13747, 7, 50, 24269, 1971, 1971, 0, 1, 0
13748, 21, 50, 23461, 1970, 1988, 0, 1, 0
13749, 7, 50, 14542, 2006, 2006, 0, 1, 0
13750, 7, 50, 19425, 1954, 1954, 0, 1, 0
13751, 21, 21, 12881, 2001, 2002, 0, 1, 0
13752, 7, 50, 17785, 1954, 1954, 0, 1, 0
13753, 21, 50, 11203, 1977, 1977, 0, 1, 0
13754, 16, 50, 23459, 1982, 1982, 0, 1, 0
13755, 21, 50, 13720, 2008, 0, 1, 1, 1
13756, 21, 50, 8713, 2008, 2010, 0, 1, 0
13757, 21, 21, 12711, 1963, 2010, 0, 1, 0
13758, 7, 21, 4368, 1975, 1975, 0, 1, 0
13759, 21, 21, 4368, 1996, 2010, 0, 1, 0
13760, 7, 21, 1000, 1964, 1964, 0, 1, 0
13761, 7, 21, 4368, 1995, 0, 1, 1, 1
13762, 7, 21, 4368, 1957, 1957, 0, 1, 0
13763, 7, 21, 4368, 1996, 0, 1, 1, 1
13764, 21, 21, 4368, 1959, 1981, 0, 2, 0
13765, 7, 21, 1838, 1991, 1991, 0, 1, 0
13766, 29, 21, 9385, 1980, 0, 1, 2, 1
13767, 29, 21, 9385, 1965, 0, 1, 2, 1
13768, 7, 21, 12711, 1996, 2010, 0, 1, 0
13769, 7, 21, 11875, 1996, 0, 1, 0, 0
13770, 7, 21, 6044, 1983, 1983, 0, 1, 0
13771, 7, 21, 6044, 2006, 2010, 0, 1, 0
13772, 7, 21, 999, 1971, 1971, 0, 1, 0
13773, 7, 21, 25863, 1999, 2010, 0, 1, 0
13774, 7, 21, 25863, 1999, 2010, 0, 1, 0
13775, 7, 21, 25863, 0, 0, 0, 0, 0
13776, 7, 21, 25863, 2000, 2010, 0, 1, 0
13777, 21, 50, 16082, 1965, 1965, 0, 1, 0
13778, 21, 19, 24142, 1994, 0, 1, 1, 1
13779, 1, 19, 24142, 1993, 0, 1, 1, 1
13780, 1, 19, 24142, 2009, 0, 1, 1, 1
13781, 1, 19, 14414, 1980, 0, 1, 1, 1
13782, 1, 19, 13592, 1994, 0, 1, 1, 1
13783, 1, 19, 21712, 1981, 2000, 0, 1, 0
13784, 1, 21, 30160, 2006, 2010, 0, 1, 0
13785, 8, 21, 6087, 2006, 0, 1, 1, 1
13786, 21, 19, 3567, 1960, 1999, 0, 0, 0
13787, 1, 19, 3567, 2002, 0, 1, 1, 1
13788, 1, 19, 3567, 2003, 0, 1, 1, 1
13789, 1, 19, 13592, 2004, 0, 1, 1, 1
13790, 1, 19, 13592, 1963, 0, 1, 1, 1
13791, 21, 19, 28312, 0, 0, 0, 0, 0
13792, 21, 21, 30410, 0, 0, 0, 0, 0
13793, 21, 21, 30410, 0, 0, 0, 0, 0
13794, 21, 21, 30342, 0, 0, 0, 0, 0
13795, 1, 19, 3525, 1977, 1996, 0, 1, 0
13796, 1, 19, 7717, 2001, 0, 1, 1, 1
13797, 1, 19, 7717, 2005, 0, 1, 1, 1
13798, 1, 19, 7717, 2003, 0, 1, 1, 1
13799, 1, 19, 3525, 2001, 0, 1, 1, 1
13800, 1, 19, 7717, 1975, 2003, 0, 1, 0
13801, 1, 19, 7717, 2004, 0, 1, 1, 1
13802, 1, 19, 27438, 1982, 0, 1, 1, 1
13803, 21, 19, 27438, 0, 0, 0, 0, 0
13804, 1, 19, 6879, 1981, 0, 1, 1, 1
13805, 21, 19, 6879, 1999, 0, 1, 1, 1
13806, 1, 19, 28271, 1984, 0, 1, 1, 1
13807, 1, 19, 28271, 1982, 0, 1, 1, 1
13808, 1, 19, 29106, 2007, 0, 1, 1, 1
13809, 1, 19, 6046, 1981, 0, 1, 1, 1
13810, 1, 19, 8545, 2002, 0, 1, 1, 1
13811, 1, 19, 8545, 1978, 2006, 0, 1, 0
13812, 1, 19, 27438, 1985, 2008, 0, 1, 0
13813, 1, 19, 10206, 2003, 0, 1, 1, 1
13814, 1, 19, 11037, 2006, 0, 1, 1, 1
13815, 1, 19, 11037, 1977, 0, 1, 1, 1
13816, 21, 19, 6046, 1998, 0, 1, 1, 1
13817, 1, 19, 25780, 2007, 0, 1, 3, 3
13818, 1, 19, 163, 1983, 2013, 0, 1, 0
13819, 1, 19, 2680, 2003, 0, 1, 1, 1
13820, 1, 19, 2680, 2006, 0, 1, 1, 1
13821, 1, 19, 17615, 2002, 0, 1, 1, 1
13822, 7, 21, 13591, 0, 0, 0, 0, 0
13823, 7, 21, 8584, 2007, 0, 1, 1, 1
13824, 7, 21, 13591, 0, 0, 0, 0, 0
13825, 7, 21, 8584, 2007, 0, 1, 1, 1
13826, 7, 21, 8584, 2007, 0, 1, 1, 1
13827, 7, 21, 8584, 2007, 0, 1, 1, 1
13828, 7, 21, 17655, 2008, 0, 1, 1, 1
13829, 7, 21, 10246, 2007, 0, 1, 1, 1
13830, 7, 21, 10246, 2007, 0, 1, 1, 1
13831, 7, 21, 17655, 2008, 0, 1, 1, 1
13832, 7, 21, 17655, 2008, 0, 1, 1, 1
13833, 7, 21, 17655, 2008, 0, 1, 1, 1
13834, 7, 21, 16846, 2008, 0, 1, 1, 1
13835, 7, 21, 10246, 2008, 0, 1, 1, 1
13836, 7, 21, 10246, 2007, 0, 1, 1, 1
13837, 7, 21, 11077, 2008, 0, 1, 1, 1
13838, 7, 21, 11077, 2008, 0, 1, 1, 1
13839, 7, 21, 20898, 2010, 0, 1, 1, 1
13840, 7, 21, 21711, 2010, 0, 1, 1, 1
13841, 7, 21, 16040, 2007, 2010, 0, 0, 0
13842, 7, 21, 11917, 2008, 2008, 0, 1, 0
13843, 7, 21, 10246, 2008, 0, 1, 1, 1
13844, 7, 21, 11077, 2007, 0, 1, 1, 1
13845, 7, 21, 10246, 2007, 0, 1, 1, 1
13846, 7, 21, 10246, 2007, 0, 1, 1, 1
13847, 7, 21, 7757, 2007, 0, 1, 1, 1
13848, 7, 21, 7757, 0, 0, 0, 0, 0
13849, 7, 21, 8584, 2007, 2012, 0, 1, 0
13850, 7, 21, 10246, 2007, 0, 1, 1, 1
13851, 7, 21, 11917, 1962, 1962, 0, 1, 0
13852, 7, 21, 11077, 2007, 0, 1, 1, 1
13853, 7, 21, 11077, 2008, 0, 1, 1, 1
13854, 7, 21, 11077, 2007, 0, 1, 1, 1
13855, 7, 21, 6086, 2007, 0, 1, 1, 1
13856, 21, 21, 6086, 1980, 2014, 0, 0, 0
13857, 7, 21, 6086, 2007, 0, 1, 1, 1
13858, 7, 21, 6086, 2007, 0, 1, 1, 1
13859, 7, 21, 6086, 2007, 0, 1, 1, 1
13860, 7, 21, 5250, 2008, 0, 1, 1, 1
13861, 7, 21, 5250, 2008, 0, 1, 1, 1
13862, 7, 21, 5250, 2008, 0, 1, 1, 1
13863, 7, 21, 6086, 2007, 0, 1, 1, 1
13864, 7, 21, 29146, 2007, 2010, 0, 1, 0
13865, 7, 21, 29146, 2007, 0, 1, 1, 1
13866, 7, 21, 29146, 2007, 0, 1, 1, 1
13867, 21, 21, 6919, 2002, 2013, 0, 1, 0
13868, 7, 21, 6086, 2004, 0, 1, 1, 1
13869, 7, 21, 6086, 2007, 0, 1, 1, 1
13870, 7, 21, 6086, 2004, 0, 1, 1, 1
13871, 21, 21, 6919, 2002, 2011, 0, 1, 0
13872, 21, 21, 6919, 2002, 0, 1, 1, 1
13873, 21, 21, 6919, 2002, 2010, 0, 1, 0
13874, 21, 21, 6919, 2002, 2011, 0, 1, 0
13875, 7, 21, 6919, 2002, 2010, 0, 0, 0
13876, 21, 21, 6919, 2002, 0, 1, 1, 1
13877, 7, 21, 28311, 2001, 0, 1, 1, 1
13878, 7, 21, 28311, 1975, 0, 1, 2, 1
13879, 7, 21, 7757, 2007, 0, 1, 1, 1
13880, 7, 21, 7757, 2007, 0, 1, 1, 1
13881, 7, 21, 7757, 2007, 0, 1, 1, 1
13882, 7, 21, 6919, 2007, 0, 1, 1, 1
13883, 7, 21, 6919, 2007, 0, 1, 1, 1
13884, 21, 21, 27478, 2007, 2012, 0, 1, 0
13885, 7, 21, 7757, 2007, 0, 1, 1, 1
13886, 21, 21, 27478, 2003, 0, 1, 1, 1
13887, 7, 21, 2721, 2001, 0, 1, 1, 1
13888, 7, 21, 2721, 2002, 0, 1, 1, 1
13889, 7, 21, 27478, 2005, 0, 1, 0, 0
13890, 21, 21, 27478, 2007, 2012, 0, 1, 0
13891, 7, 21, 7757, 2007, 0, 1, 1, 1
13892, 7, 21, 7757, 2007, 0, 1, 1, 1
13893, 21, 21, 3566, 2008, 2009, 0, 1, 0
13894, 7, 21, 27478, 1971, 1971, 0, 1, 0
13895, 7, 21, 8584, 2007, 2010, 0, 1, 0
13896, 7, 21, 11077, 1967, 1967, 0, 1, 0
13897, 7, 21, 11077, 2008, 0, 1, 1, 1
13898, 7, 21, 7757, 2007, 0, 1, 1, 1
13899, 7, 21, 11917, 1976, 1984, 0, 1, 0
13900, 7, 21, 8584, 2007, 0, 1, 1, 1
13901, 7, 21, 10246, 0, 0, 0, 0, 0
13902, 7, 21, 11077, 1961, 1962, 0, 1, 0
13903, 7, 21, 1881, 1970, 1970, 0, 1, 0
13904, 21, 21, 3566, 2008, 2009, 0, 1, 0
13905, 7, 21, 11918, 1978, 1978, 0, 2, 0
13906, 21, 21, 3566, 2008, 2009, 0, 1, 0
13907, 7, 21, 13591, 0, 0, 0, 0, 0
13908, 21, 21, 3566, 2008, 0, 1, 1, 1
13909, 7, 21, 3566, 2007, 2012, 0, 1, 0
13910, 7, 21, 3566, 1964, 0, 1, 0, 0
13911, 7, 21, 3566, 1960, 1967, 0, 1, 0
13912, 7, 21, 3566, 2007, 0, 1, 1, 1
13913, 7, 21, 2721, 1998, 0, 1, 0, 0
13914, 7, 21, 2721, 0, 0, 0, 0, 0
13915, 7, 21, 2721, 1978, 0, 1, 0, 0
13916, 7, 21, 2721, 2007, 0, 1, 1, 1
13917, 7, 21, 24140, 1983, 2012, 0, 1, 0
13918, 7, 21, 19294, 1984, 0, 1, 1, 1
13919, 7, 21, 14412, 1981, 0, 1, 1, 1
13920, 7, 21, 19294, 1983, 0, 1, 1, 1
13921, 7, 21, 13590, 1980, 2013, 0, 1, 0
13922, 7, 21, 19294, 0, 0, 0, 0, 0
13923, 7, 21, 15231, 1989, 1990, 0, 1, 0
13924, 21, 21, 11917, 1976, 1985, 0, 1, 0
13925, 7, 21, 5250, 2008, 0, 1, 1, 1
13926, 7, 21, 5250, 2008, 0, 1, 1, 1
13927, 7, 21, 20137, 2008, 2008, 0, 1, 0
13928, 7, 21, 20137, 2007, 0, 1, 0, 0
13929, 7, 21, 1881, 1964, 1964, 0, 1, 0
13930, 21, 19, 22568, 0, 0, 0, 0, 0
13931, 21, 19, 22568, 1986, 1989, 0, 1, 0
13932, 21, 21, 2721, 2003, 0, 1, 1, 1
13933, 7, 21, 24183, 2007, 0, 1, 1, 1
13934, 7, 21, 205, 0, 0, 0, 0, 0
13935, 7, 21, 205, 2007, 0, 1, 1, 1
13936, 7, 21, 205, 1961, 2014, 0, 0, 0
13937, 21, 21, 2721, 2003, 0, 1, 1, 1
13938, 7, 21, 205, 2007, 0, 1, 1, 1
13939, 7, 21, 205, 0, 0, 0, 0, 0
13940, 7, 21, 205, 1978, 1978, 0, 1, 0
13941, 7, 21, 2721, 2001, 2010, 0, 0, 0
13942, 21, 21, 2721, 2005, 0, 1, 0, 0
13943, 7, 21, 2721, 1972, 0, 1, 2, 1
13944, 7, 21, 2721, 0, 0, 0, 0, 0
13945, 7, 21, 205, 2007, 0, 1, 1, 1
13946, 7, 21, 205, 2007, 0, 1, 1, 1
13947, 7, 21, 28310, 1999, 2008, 0, 1, 0
13948, 7, 21, 29145, 1958, 1958, 0, 1, 0
13949, 7, 21, 11076, 1975, 1975, 0, 1, 0
13950, 21, 21, 6918, 2000, 2009, 0, 1, 0
13951, 7, 21, 19294, 1960, 1960, 0, 1, 0
13952, 7, 21, 20092, 1976, 2009, 0, 1, 0
13953, 7, 21, 20092, 1970, 1974, 0, 1, 0
13954, 21, 21, 19294, 1950, 1974, 0, 1, 0
13955, 7, 21, 20092, 0, 0, 0, 0, 0
13956, 21, 21, 20092, 1976, 2010, 0, 1, 0
13957, 7, 21, 20092, 1975, 2011, 0, 0, 0
13958, 21, 19, 4454, 1998, 0, 1, 1, 1
13959, 1, 19, 1924, 2004, 0, 1, 1, 1
13960, 1, 19, 1086, 1997, 0, 1, 1, 1
13961, 1, 19, 9471, 1998, 0, 1, 1, 1
13962, 1, 19, 9471, 2000, 0, 1, 1, 1
13963, 1, 19, 2765, 1981, 0, 1, 1, 1
13964, 1, 19, 22611, 1980, 0, 1, 1, 1
13965, 21, 19, 9471, 1998, 0, 1, 1, 1
13966, 21, 19, 9471, 1998, 0, 1, 1, 1
13967, 1, 19, 23420, 2004, 0, 1, 1, 1
13968, 21, 19, 20181, 1991, 1998, 0, 1, 0
13969, 1, 19, 24227, 1981, 1993, 0, 1, 0
13970, 1, 19, 14500, 1982, 1999, 0, 1, 0
13971, 1, 19, 15318, 1977, 2008, 0, 1, 0
13972, 21, 19, 15318, 0, 0, 0, 0, 0
13973, 1, 19, 16127, 2007, 0, 1, 5, 5
13974, 21, 19, 22611, 1998, 0, 1, 1, 1
13975, 21, 19, 5294, 1977, 1977, 0, 1, 0
13976, 1, 19, 16127, 1978, 2002, 0, 1, 0
13977, 1, 19, 12712, 1997, 0, 1, 1, 1
13978, 1, 19, 11876, 1977, 0, 1, 1, 1
13979, 1, 19, 18463, 1994, 2002, 0, 1, 0
13980, 21, 19, 11876, 1998, 0, 1, 1, 1
13981, 21, 19, 4369, 1981, 2003, 0, 1, 0
13982, 1, 19, 5210, 1977, 1977, 0, 1, 0
13983, 1, 19, 29106, 1995, 2002, 0, 1, 0
13984, 1, 19, 21755, 2004, 0, 1, 1, 1
13985, 21, 19, 16890, 0, 0, 0, 0, 0
13986, 1, 19, 16890, 1982, 0, 1, 1, 1
13987, 21, 19, 17700, 0, 0, 0, 0, 0
13988, 1, 19, 8629, 2003, 0, 1, 1, 1
13989, 21, 19, 206, 1988, 1988, 0, 1, 0
13990, 21, 19, 27479, 0, 0, 0, 0, 0
13991, 1, 19, 17700, 1980, 2010, 0, 1, 0
13992, 7, 21, 29105, 2002, 0, 1, 1, 0
13993, 21, 21, 29105, 2002, 2010, 0, 1, 0
13994, 21, 21, 6045, 2005, 2010, 0, 1, 0
13995, 21, 21, 6045, 2005, 2010, 0, 1, 0
13996, 7, 21, 6045, 2002, 2010, 0, 1, 0
13997, 21, 21, 6045, 2002, 2010, 0, 1, 0
13998, 7, 21, 5209, 2008, 0, 1, 1, 0
13999, 7, 21, 5209, 1967, 1967, 0, 1, 0
14000, 21, 21, 6045, 1999, 0, 1, 1, 0
14001, 21, 21, 29105, 2005, 2010, 0, 1, 0
14002, 21, 21, 29105, 2002, 2010, 0, 1, 0
14003, 21, 21, 29105, 2005, 2010, 0, 1, 0
14004, 21, 21, 28270, 2005, 2010, 0, 1, 0
14005, 7, 21, 24946, 2008, 0, 1, 1, 0
14006, 21, 21, 25779, 2005, 2010, 0, 1, 0
14007, 21, 21, 25779, 2005, 0, 1, 1, 0
14008, 21, 21, 25779, 2005, 2010, 0, 1, 0
14009, 21, 21, 25779, 2002, 2010, 0, 1, 0
14010, 21, 21, 28270, 2002, 2010, 0, 1, 0
14011, 21, 21, 28270, 2002, 2010, 0, 1, 0
14012, 7, 21, 28270, 2002, 0, 1, 0, 0
14013, 21, 21, 28270, 2002, 2010, 0, 1, 0
14014, 21, 21, 28270, 2005, 2010, 0, 1, 0
14015, 21, 21, 25779, 2002, 2010, 0, 1, 0
14016, 21, 21, 25779, 2005, 2010, 0, 1, 0
14017, 7, 21, 25779, 2002, 2010, 0, 0, 0
14018, 21, 21, 25779, 2002, 2010, 0, 1, 0
14019, 21, 21, 25779, 2002, 2010, 0, 1, 0
14020, 21, 21, 28270, 2005, 2010, 0, 1, 0
14021, 21, 21, 20052, 2006, 0, 1, 1, 1
14022, 1, 19, 26569, 1993, 0, 1, 1, 1
14023, 21, 19, 27396, 1994, 0, 1, 1, 1
14024, 21, 19, 2636, 2003, 0, 1, 1, 1
14025, 1, 19, 7675, 1994, 2001, 0, 1, 0
14026, 21, 21, 20052, 2003, 0, 1, 1, 1
14027, 1, 19, 26569, 2009, 0, 1, 3, 3
14028, 1, 19, 27396, 2008, 0, 1, 1, 1
14029, 21, 19, 27396, 1994, 2007, 0, 1, 0
14030, 7, 21, 19255, 1982, 1982, 0, 1, 0
14031, 21, 21, 28229, 1994, 2003, 0, 1, 0
14032, 21, 19, 27396, 1994, 0, 1, 1, 1
14033, 1, 19, 2636, 1966, 1966, 0, 1, 0
14034, 21, 19, 14370, 2005, 0, 1, 1, 1
14035, 1, 19, 12712, 1978, 2008, 0, 1, 0
14036, 1, 19, 959, 1980, 0, 1, 1, 1
14037, 1, 19, 1797, 1994, 0, 1, 1, 1
14038, 1, 19, 16806, 2003, 0, 1, 1, 1
14039, 1, 19, 15999, 2002, 0, 1, 1, 1
14040, 21, 19, 15999, 0, 0, 0, 0, 0
14041, 21, 19, 15999, 1971, 1971, 0, 1, 0
14042, 1, 19, 15999, 1978, 2005, 0, 1, 0
14043, 1, 19, 14370, 2005, 0, 1, 2, 2
14044, 1, 21, 13548, 2005, 0, 1, 3, 3
14045, 21, 19, 14370, 2007, 0, 1, 2, 2
14046, 1, 19, 24098, 2003, 0, 1, 1, 1
14047, 1, 19, 24098, 2004, 0, 1, 1, 1
14048, 1, 19, 24098, 2004, 0, 1, 1, 1
14049, 1, 19, 23292, 1979, 2005, 0, 1, 0
14050, 1, 19, 23292, 2005, 0, 1, 1, 1
14051, 1, 19, 21671, 1982, 2008, 0, 1, 0
14052, 1, 19, 24906, 1984, 2001, 0, 1, 0
14053, 1, 19, 29065, 1981, 2010, 0, 1, 0
14054, 1, 19, 959, 1994, 0, 1, 1, 1
14055, 1, 19, 959, 1993, 0, 1, 2, 2
14056, 1, 19, 18421, 1978, 2001, 0, 1, 0
14057, 1, 19, 18421, 0, 0, 0, 0, 0
14058, 1, 19, 6005, 1981, 0, 1, 2, 1
14059, 1, 19, 6005, 2008, 0, 1, 1, 1
14060, 1, 19, 6005, 2008, 2008, 0, 1, 0
14061, 1, 19, 959, 1984, 0, 1, 1, 1
14062, 1, 19, 1797, 1984, 2005, 0, 1, 0
14063, 1, 19, 3482, 2004, 0, 1, 1, 1
14064, 21, 19, 2636, 0, 0, 0, 0, 0
14065, 1, 19, 15999, 2002, 0, 1, 1, 1
14066, 11, 19, 24098, 2006, 0, 1, 1, 1
14067, 1, 19, 24098, 2004, 0, 1, 1, 1
14068, 1, 19, 2636, 2003, 0, 1, 1, 1
14069, 1, 19, 2636, 2005, 0, 1, 1, 1
14070, 1, 19, 4327, 1999, 0, 1, 1, 1
14071, 1, 19, 24906, 2005, 0, 1, 1, 1
14072, 21, 19, 4327, 1998, 0, 1, 1, 1
14073, 1, 19, 119, 1979, 0, 1, 1, 1
14074, 21, 19, 9344, 1997, 1997, 0, 1, 0
14075, 1, 19, 24098, 1979, 2001, 0, 1, 0
14076, 21, 19, 14370, 1979, 1999, 0, 1, 0
14077, 1, 19, 15190, 2003, 0, 1, 1, 1
14078, 1, 19, 15190, 1978, 2003, 0, 1, 0
14079, 11, 19, 6005, 2007, 0, 1, 1, 1
14080, 1, 19, 1797, 1981, 2013, 0, 1, 0
14081, 21, 19, 26569, 1994, 0, 1, 1, 1
14082, 1, 19, 9344, 1978, 2010, 0, 1, 0
14083, 1, 19, 22483, 1979, 2013, 0, 1, 0
14084, 1, 19, 14370, 2006, 0, 1, 2, 2
14085, 21, 19, 7675, 1978, 1978, 0, 1, 0
14086, 1, 19, 7675, 1993, 2005, 0, 1, 0
14087, 1, 19, 17573, 1994, 2007, 0, 1, 0
14088, 1, 19, 8503, 1979, 2005, 0, 1, 0
14089, 1, 19, 7675, 2006, 0, 1, 1, 1
14090, 21, 19, 6837, 1994, 2002, 0, 1, 0
14091, 21, 19, 8503, 1994, 2003, 0, 1, 0
14092, 1, 19, 19214, 1982, 2000, 0, 1, 0
14093, 21, 19, 10164, 1994, 2002, 0, 1, 0
14094, 21, 19, 17573, 1962, 1962, 0, 1, 0
14095, 21, 19, 20011, 1965, 1965, 0, 1, 0
14096, 1, 19, 4327, 1981, 0, 1, 1, 1
14097, 11, 19, 6005, 2007, 0, 1, 1, 1
14098, 1, 19, 6005, 2006, 0, 1, 1, 1
14099, 1, 19, 5168, 1978, 2006, 0, 1, 0
14100, 1, 19, 11835, 1984, 1984, 0, 1, 0
14101, 1, 19, 14327, 1981, 1981, 0, 1, 0
14102, 1, 19, 13505, 1980, 2014, 0, 1, 0
14103, 1, 19, 12670, 2003, 0, 1, 1, 1
14104, 1, 19, 12670, 2003, 0, 1, 3, 3
14105, 1, 19, 12670, 1944, 2008, 0, 1, 0
14106, 21, 19, 12670, 1978, 1979, 0, 1, 0
14107, 1, 19, 15958, 1977, 0, 1, 1, 1
14108, 1, 19, 21630, 2003, 0, 1, 1, 1
14109, 1, 19, 22442, 2003, 0, 1, 1, 1
14110, 1, 19, 22442, 2004, 0, 1, 1, 1
14111, 1, 19, 22442, 1981, 0, 1, 1, 1
14112, 1, 19, 23251, 2004, 0, 1, 1, 1
14113, 1, 19, 23251, 1982, 1988, 0, 1, 0
14114, 1, 50, 18379, 2004, 2011, 0, 1, 0
14115, 1, 50, 18379, 2003, 2011, 0, 1, 0
14116, 1, 50, 24865, 2006, 0, 1, 1, 1
14117, 1, 19, 21630, 1982, 2005, 0, 1, 0
14118, 21, 19, 24057, 1977, 1977, 0, 1, 0
14119, 21, 19, 23251, 1971, 1971, 0, 1, 0
14120, 21, 19, 5168, 1994, 2000, 0, 1, 0
14121, 29, 21, 21669, 2006, 0, 1, 2, 1
14122, 7, 21, 21669, 2006, 0, 1, 1, 1
14123, 29, 21, 21669, 2006, 0, 1, 2, 1
14124, 7, 21, 20856, 2007, 0, 1, 1, 1
14125, 7, 21, 20856, 2007, 2010, 0, 1, 0
14126, 7, 21, 21669, 2007, 0, 1, 1, 1
14127, 29, 21, 21669, 2007, 0, 1, 1, 1
14128, 7, 21, 21669, 2006, 2010, 0, 1, 0
14129, 7, 21, 20856, 2007, 2010, 0, 1, 0
14130, 7, 21, 20856, 1994, 2001, 0, 1, 0
14131, 7, 21, 20856, 0, 0, 0, 0, 0
14132, 21, 21, 17572, 2001, 2001, 0, 1, 0
14133, 7, 50, 15955, 1976, 1976, 0, 1, 0
14134, 7, 21, 24055, 2006, 2010, 0, 1, 0
14135, 29, 21, 14325, 2005, 0, 1, 2, 1
14136, 21, 21, 4325, 1999, 2010, 0, 1, 0
14137, 21, 50, 10956, 1981, 1981, 0, 1, 0
14138, 11, 50, 5964, 2005, 2012, 0, 1, 0
14139, 11, 50, 28189, 1991, 2003, 0, 1, 0
14140, 1, 50, 25698, 1994, 0, 1, 1, 1
14141, 21, 50, 2595, 2008, 0, 1, 1, 1
14142, 1, 50, 78, 1994, 2001, 0, 1, 0
14143, 7, 50, 13460, 1955, 1956, 0, 1, 0
14144, 7, 50, 13460, 1966, 1966, 0, 1, 0
14145, 7, 50, 3437, 1966, 1966, 0, 1, 0
14146, 7, 50, 3437, 1966, 1975, 0, 1, 0
14147, 7, 50, 12625, 1965, 1965, 0, 1, 0
14148, 7, 21, 13461, 1981, 1997, 0, 1, 0
14149, 7, 21, 8460, 1997, 2010, 0, 1, 0
14150, 7, 21, 19171, 1981, 0, 1, 0, 0
14151, 7, 21, 8460, 1998, 2011, 0, 1, 0
14152, 7, 21, 8460, 2001, 0, 1, 1, 1
14153, 7, 21, 8460, 1987, 0, 1, 1, 1
14154, 7, 21, 8460, 1976, 0, 1, 1, 1
14155, 7, 21, 8460, 1998, 2010, 0, 1, 0
14156, 7, 21, 8460, 2000, 0, 1, 1, 1
14157, 7, 21, 8460, 1980, 0, 1, 1, 1
